timestamp,total_memory_mb,available_memory_mb,used_memory_mb,percent_memory
2024-06-18 13:05:19,5853.63,977.80,4521.74,83.30
2024-06-18 13:05:24,5853.63,979.66,4520.89,83.30
2024-06-18 13:05:29,5853.63,984.32,4516.36,83.20
2024-06-18 13:05:34,5853.63,981.65,4518.16,83.20
2024-06-18 13:05:39,5853.63,982.62,4515.00,83.20
2024-06-18 13:05:44,5853.63,976.38,4524.36,83.30
2024-06-18 13:05:49,5853.63,980.33,4523.39,83.30
2024-06-18 13:05:54,5853.63,983.30,4520.40,83.20
2024-06-18 13:05:59,5853.63,983.34,4520.37,83.20
2024-06-18 13:06:04,5853.63,983.58,4520.26,83.20
2024-06-18 13:06:09,5853.63,983.17,4520.67,83.20
2024-06-18 13:06:14,5853.63,983.00,4520.84,83.20
2024-06-18 13:06:19,5853.63,983.05,4520.78,83.20
2024-06-18 13:06:24,5853.63,983.28,4520.56,83.20
2024-06-18 13:06:29,5853.63,983.33,4520.51,83.20
2024-06-18 13:06:34,5853.63,1000.79,4517.74,82.90
2024-06-18 13:06:39,5853.63,1004.55,4513.98,82.80
2024-06-18 13:06:44,5853.63,1004.42,4514.09,82.80
2024-06-18 13:06:49,5853.63,1004.52,4514.00,82.80
2024-06-18 13:06:54,5853.63,1004.58,4513.94,82.80
2024-06-18 13:06:59,5853.63,1004.66,4513.86,82.80
2024-06-18 13:07:04,5853.63,1004.03,4514.39,82.80
2024-06-18 13:07:09,5853.63,1003.10,4515.36,82.90
2024-06-18 13:07:14,5853.63,997.20,4519.62,83.00
2024-06-18 13:07:19,5853.63,1024.19,4492.65,82.50
2024-06-18 13:07:24,5853.63,1055.18,4461.52,82.00
2024-06-18 13:07:29,5853.63,1052.18,4464.66,82.00
2024-06-18 13:07:34,5853.63,1050.34,4466.43,82.10
2024-06-18 13:07:39,5853.63,1059.38,4457.38,81.90
2024-06-18 13:07:44,5853.63,1059.43,4457.39,81.90
2024-06-18 13:07:49,5853.63,1057.27,4459.57,81.90
2024-06-18 13:07:54,5853.63,1064.88,4451.95,81.80
2024-06-18 13:07:59,5853.63,1071.50,4445.34,81.70
2024-06-18 13:08:04,5853.63,1065.02,4451.70,81.80
2024-06-18 13:08:09,5853.63,1062.70,4453.90,81.80
2024-06-18 13:08:14,5853.63,1061.12,4455.70,81.90
2024-06-18 13:08:19,5853.63,1059.82,4456.92,81.90
2024-06-18 13:08:24,5853.63,1057.80,4458.90,81.90
2024-06-18 13:08:29,5853.63,1057.68,4459.12,81.90
2024-06-18 13:08:34,5853.63,1054.92,4459.27,82.00
2024-06-18 13:08:39,5853.63,1049.29,4459.88,82.10
2024-06-18 13:08:44,5853.63,1044.78,4463.58,82.20
2024-06-18 13:08:49,5853.63,1058.13,4456.58,81.90
2024-06-18 13:08:54,5853.63,1035.52,4473.96,82.30
2024-06-18 13:08:59,5853.63,1032.65,4476.83,82.40
2024-06-18 13:09:04,5853.63,1010.64,4498.42,82.70
2024-06-18 13:09:09,5853.63,1008.16,4496.23,82.80
2024-06-18 13:09:14,5853.63,999.41,4505.00,82.90
2024-06-18 13:09:19,5853.63,999.45,4504.96,82.90
2024-06-18 13:09:24,5853.63,996.04,4508.15,83.00
2024-06-18 13:09:29,5853.63,995.73,4508.46,83.00
2024-06-18 13:09:34,5853.63,994.66,4506.51,83.00
2024-06-18 13:09:39,5853.63,994.97,4509.24,83.00
2024-06-18 13:09:44,5853.63,994.33,4509.87,83.00
2024-06-18 13:09:49,5853.63,992.20,4512.00,83.00
2024-06-18 13:09:54,5853.63,992.23,4511.95,83.00
2024-06-18 13:09:59,5853.63,992.08,4512.12,83.10
2024-06-18 13:10:04,5853.63,975.79,4528.13,83.30
2024-06-18 13:10:09,5853.63,971.61,4532.47,83.40
2024-06-18 13:10:14,5853.63,984.73,4513.13,83.20
2024-06-18 13:10:19,5853.63,965.83,4533.73,83.50
2024-06-18 13:10:24,5853.63,983.09,4515.03,83.20
2024-06-18 13:10:29,5853.63,987.42,4516.75,83.10
2024-06-18 13:10:34,5853.63,986.69,4517.46,83.10
2024-06-18 13:10:39,5853.63,965.78,4526.55,83.50
2024-06-18 13:10:44,5853.63,951.88,4541.72,83.70
2024-06-18 13:10:49,5853.63,948.25,4545.35,83.80
2024-06-18 13:10:54,5853.63,1001.46,4495.96,82.90
2024-06-18 13:10:59,5853.63,955.07,4542.51,83.70
2024-06-18 13:11:04,5853.63,955.82,4541.86,83.70
2024-06-18 13:11:09,5853.63,957.13,4540.52,83.60
2024-06-18 13:11:14,5853.63,954.75,4542.86,83.70
2024-06-18 13:11:19,5853.63,958.59,4539.04,83.60
2024-06-18 13:11:24,5853.63,953.34,4544.28,83.70
2024-06-18 13:11:29,5853.63,959.99,4537.59,83.60
2024-06-18 13:11:34,5853.63,959.96,4537.61,83.60
2024-06-18 13:11:39,5853.63,963.72,4533.84,83.50
2024-06-18 13:11:44,5853.63,959.55,4538.00,83.60
2024-06-18 13:11:49,5853.63,959.50,4538.07,83.60
2024-06-18 13:11:54,5853.63,958.21,4539.34,83.60
2024-06-18 13:11:59,5853.63,952.68,4544.73,83.70
2024-06-18 13:12:04,5853.63,954.03,4543.38,83.70
2024-06-18 13:12:09,5853.63,942.78,4554.36,83.90
2024-06-18 13:12:14,5853.63,935.52,4561.94,84.00
2024-06-18 13:12:19,5853.63,933.37,4560.10,84.10
2024-06-18 13:12:24,5853.63,914.95,4578.15,84.40
2024-06-18 13:12:29,5853.63,922.83,4570.45,84.20
2024-06-18 13:12:34,5853.63,937.56,4554.34,84.00
2024-06-18 13:12:39,5853.63,855.55,4641.63,85.40
2024-06-18 13:12:44,5853.63,813.40,4671.60,86.10
2024-06-18 13:12:49,5853.63,805.77,4675.17,86.20
2024-06-18 13:12:54,5853.63,734.26,4730.39,87.50
2024-06-18 13:12:59,5853.63,700.78,4775.58,88.00
2024-06-18 13:13:04,5853.63,703.04,4781.23,88.00
2024-06-18 13:13:09,5853.63,782.96,4696.15,86.60
2024-06-18 13:13:14,5853.63,778.68,4700.52,86.70
2024-06-18 13:13:19,5853.63,793.35,4685.73,86.40
2024-06-18 13:13:24,5853.63,798.04,4683.22,86.40
2024-06-18 13:13:29,5853.63,817.26,4663.98,86.00
2024-06-18 13:13:34,5853.63,816.59,4664.65,86.00
2024-06-18 13:13:39,5853.63,816.83,4664.39,86.00
2024-06-18 13:13:44,5853.63,814.94,4674.48,86.10
2024-06-18 13:13:49,5853.63,823.26,4659.06,85.90
2024-06-18 13:13:54,5853.63,815.14,4665.77,86.10
2024-06-18 13:13:59,5853.63,813.48,4674.04,86.10
2024-06-18 13:14:04,5853.63,805.86,4680.54,86.20
2024-06-18 13:14:09,5853.63,804.73,4681.67,86.30
2024-06-18 13:14:14,5853.63,817.74,4670.79,86.00
2024-06-18 13:14:19,5853.63,820.04,4677.54,86.00
2024-06-18 13:14:24,5853.63,821.98,4675.61,86.00
2024-06-18 13:14:29,5853.63,819.68,4677.91,86.00
2024-06-18 13:14:34,5853.63,811.61,4685.99,86.10
2024-06-18 13:14:39,5853.63,810.46,4687.12,86.20
2024-06-18 13:14:44,5853.63,808.02,4689.57,86.20
2024-06-18 13:14:49,5853.63,808.38,4689.21,86.20
2024-06-18 13:14:54,5853.63,806.68,4690.91,86.20
2024-06-18 13:14:59,5853.63,807.45,4690.14,86.20
2024-06-18 13:15:04,5853.63,807.73,4687.93,86.20
2024-06-18 13:15:09,5853.63,804.53,4692.98,86.30
2024-06-18 13:15:14,5853.63,805.72,4691.70,86.20
2024-06-18 13:15:19,5853.63,807.69,4689.82,86.20
2024-06-18 13:15:24,5853.63,792.00,4705.38,86.50
2024-06-18 13:15:29,5853.63,788.11,4707.98,86.50
2024-06-18 13:15:34,5853.63,776.42,4719.68,86.70
2024-06-18 13:15:39,5853.63,766.95,4729.14,86.90
2024-06-18 13:15:44,5853.63,757.76,4737.95,87.10
2024-06-18 13:15:49,5853.63,749.39,4746.93,87.20
2024-06-18 13:15:54,5853.63,738.38,4757.94,87.40
2024-06-18 13:15:59,5853.63,734.27,4758.83,87.50
2024-06-18 13:16:04,5853.63,748.17,4750.23,87.20
2024-06-18 13:16:09,5853.63,748.85,4749.55,87.20
2024-06-18 13:16:14,5853.63,754.78,4743.64,87.10
2024-06-18 13:16:19,5853.63,753.18,4745.22,87.10
2024-06-18 13:16:24,5853.63,749.40,4749.02,87.20
